sigma_COD,sigma_NH4,sigma_NOx,sigma_TKN,sigma_Alkalinity,sigma_TSS
7.398805060540898,0.8545790176223531,3.032219474784055,1.5220493885564863,0.799232454519983,8.675024491327061
7.453546327212702,0.8650279043428141,2.9996413348748505,1.5151660620447904,0.7667282185176342,8.75609245480241
7.679329277146526,0.8649951460649346,3.1083040813133356,1.5179707647149985,0.8178970665802854,8.903100502373444
7.446824554055016,0.8396921457872493,3.1451898999181958,1.4934850869947645,0.7820790803443618,8.68487950877781
7.4472419120378195,0.8395580516944019,3.147129620348148,1.493788921984068,0.7819343980817146,8.678528879369916
7.453932296419296,0.8390780421787453,3.1470175706197976,1.4934506295007592,0.7818532591278327,8.682226979326169
7.39523799003963,0.854393487993826,3.0314899007661738,1.5216035323689663,0.7992405176197106,8.674086514919285
7.325709798054524,0.8780380511461169,3.0490178201718083,1.5117484761417734,0.8001518810575776,8.916556201427984
7.506594382426237,0.8435311647450622,3.029566366852696,1.5079655229855076,0.7906320628965644,8.582052012089402
7.515296192651307,0.8811375391345477,2.938251106080719,1.5231333499331439,0.8136868565771963,8.887933720019097
7.203749970521904,0.8464533471752942,3.015644719167999,1.4435915255523135,0.7837973342416108,8.801561899298397
7.413027431102332,0.8382520267854079,3.0387633587046947,1.467472926842965,0.8228237706530129,8.754242604958609
7.633304200530512,0.8419613015858934,3.0059382938750794,1.5421077228833513,0.7956604666095325,8.65535922872491
7.4654996495391295,0.8398584469535142,3.147516520065414,1.493822016695289,0.7820583837883428,8.679814716026536
7.509090820794679,0.8537778919022114,2.9645332919366614,1.4803404858556555,0.7893384009056811,8.775594663862917
7.396122430258648,0.8335965331609152,3.0126271917873995,1.4298702808926227,0.8057872353774134,8.63067434333647
7.377960185539835,0.880430387980511,3.1848921678075492,1.4927759303005321,0.7915344106165807,8.532164118249272
7.442414779990369,0.8642918644032873,3.0317241961432533,1.5100322111382816,0.7723393518625771,8.741930968972865
7.460519589860358,0.8397291042732181,3.147172606350477,1.4940308887048797,0.7818472792397939,8.682241016805412
7.483548954415318,0.8607092809336095,3.1122033325766236,1.4494330583494284,0.8058714033092214,8.528451971583687
7.436626862901737,0.8365333204351971,3.053957388806208,1.4922548120055013,0.7954972392857383,8.817853651054788
7.455805167467877,0.839447391887444,3.14729528171634,1.493392287735709,0.7819308276707639,8.68361230483927
7.711541110974957,0.861164588218287,3.0309106793009994,1.5007340392398099,0.8079847120952744,8.628574820906726
7.536388776508774,0.8465160233746007,3.0733998332683807,1.5199331901035988,0.7882786116809248,8.984298043701518
7.4083482215403,0.8461102418106446,2.989779044296915,1.5196958919503358,0.8085599679239006,8.609896420968704
7.41652917262008,0.8755501717967646,3.056262288487977,1.5019475778609257,0.7896766657469843,8.753751805744708
7.561570657540829,0.874719093993256,3.0627308656199883,1.5306076937860613,0.7929458903162868,8.501024698977647
7.572008976495257,0.8777805837565086,3.0219802231578443,1.478041302474934,0.7801443124268406,8.89671550679905
7.387289471729372,0.8627603678950146,3.0035931332987102,1.5041751895572786,0.78907757924274,8.717815681194148
7.548515254726433,0.8569383992589512,3.0317886075184113,1.496501520681222,0.7930070854641129,8.713550568859436
7.284853828155273,0.8826236328161683,3.0089949882983262,1.5482137425355142,0.777117011172773,8.706841368485566
7.3964797378463985,0.8542828786632817,3.0315820589881524,1.5214633976867098,0.7992489883553362,8.6747078441666
7.465397034628154,0.874750759198805,3.0308877468007367,1.4773226488460147,0.781379911326312,8.879655529673297
7.638275027535368,0.7960000640074699,2.992249968434586,1.4527235868770558,0.7840679370358533,8.751213601650099
7.684502673396593,0.8252094126272749,2.940062246568061,1.5046293147647831,0.7881283938994105,8.585576408665585
7.4976660275684175,0.7565279803472181,2.9942367203963607,1.4503401979574773,0.7802524568750078,8.85352505972163
7.340039833374404,0.8598069262248365,2.9910381613195196,1.5254548456598105,0.7931467249683232,8.423655371809632
7.45505752836812,0.8397649572189312,3.1486773083407638,1.493381102609476,0.7821697216253658,8.681965665234967
7.446900267948277,0.8397208064711607,3.144759481516814,1.4934702914653473,0.7821058635350752,8.683645463780147
7.384273530621391,0.8633394621620477,3.0831215143701636,1.476869557725781,0.7751652919696502,8.874723838165371
7.447774220082283,0.8415632289758198,3.143186810588026,1.491566346972686,0.7830611776104363,8.685521560531214
7.41345759475856,0.8506529107469649,3.1264714291191176,1.4937673895035526,0.7958227768644337,8.777569267277478
7.608848648801384,0.9041806540742414,3.071973856175885,1.4405279619957374,0.7965572162171115,8.555105036381573
7.675588325240379,0.8537809229327091,2.9983500369447245,1.418313352270337,0.7881245180113088,8.788695313302851
7.413372250447099,0.8454198829327702,3.1310328002409094,1.4781756251278384,0.7830231782514577,8.66559348514947
7.680204770396425,0.8912294752557014,3.0635187266230957,1.4518531741150056,0.7920035884809156,8.494474864808232
7.50583287840704,0.873623771785385,3.128799583170604,1.4712997507997219,0.7887946255039755,8.710239762019288
7.678081093535836,0.8707372840311884,3.00763686598521,1.5122881549204226,0.7929688243903389,8.667505723218369
7.453958765772219,0.8416251534273941,3.1413460513071394,1.491077149933122,0.7830163493887327,8.70275784574396
7.748830975065534,0.8691129788323363,3.1180510310916483,1.4997165485642479,0.8033590532854302,8.601311611751928
7.654900271658389,0.8766948140812472,3.0200195005649078,1.467257923425219,0.8016796820207402,8.55064142753348
7.689639241031487,0.8976027162742468,3.127641027334341,1.482385655573219,0.8029787368222701,8.667178074374215
7.415527408487378,0.8490208569589143,3.1146980187142304,1.4915843790376155,0.7987717499415371,8.679399981928523
7.372526459912564,0.8487720411518483,3.0631338211432846,1.4815653984772985,0.7897940700199062,8.60145853621244
7.4320109036266615,0.861182754204942,2.992156821069996,1.478928868898304,0.7747953275244271,8.832168561500994
7.432377745566715,0.8612163184150456,2.9922456213416604,1.4788763881104414,0.7748361942966648,8.832392635629734
7.639630362407514,0.8442904432450864,3.00466983565548,1.4764594013054668,0.7707852975723162,8.577511389815
7.598700119349273,0.877534002992552,3.0379968653717953,1.4775449224554662,0.7996344733686672,8.579613558530948
7.455503102449172,0.8396936530491251,3.149050622207018,1.4934912601065202,0.7821950215020251,8.682016185462592
7.495752130949485,0.8535028240840059,2.9412711780808056,1.492060279622254,0.7817416056668104,8.558663120562578
7.449556186550067,0.8394063343820638,3.146403170951692,1.4932896354313558,0.7820623290349236,8.681216928207204
7.453714860932036,0.8390623123695834,3.1476097789506237,1.493454034231082,0.7818475148292048,8.680650608774792
7.514012162311753,0.8630594620710804,3.0266953062157724,1.5046406859540564,0.7664514739196648,8.718194206232669
7.439745905444366,0.8542502963147224,3.0904288810582052,1.4817606090891453,0.8045436971048673,8.775250074738308
7.53070529788393,0.859216878089272,3.1349576439798734,1.4633807414110196,0.7773667112793925,8.663053996051673
7.696614234979954,0.8631820977814967,3.1166342642848623,1.5209972474747258,0.8189865154904445,8.931644330032169
7.580712425341522,0.8427232123954195,2.9610870840671044,1.4712867108072392,0.8036062631478458,8.667974031523542
7.683050672908489,0.8678005256237303,3.111086506569186,1.509330628725512,0.8157134883622571,8.896609575076656
7.641278754388185,0.8720813804709858,2.9620837991371984,1.4536716363847055,0.7697459776605561,8.474904711060779
7.676003713270633,0.8518849764949955,2.9624219134148952,1.4939248593807526,0.8047949160525031,8.966389248409047
7.668399549906637,0.8756651996747892,3.034608017001072,1.4696291329160038,0.8033009933525489,8.59991443103645
7.448671592769463,0.8395607618849101,3.1452113469894494,1.4934179894736355,0.7823181082306787,8.681463795043308
7.457962046953335,0.8396076553043907,3.1467467169332553,1.4932851392000468,0.7820306281999085,8.680045029492812
7.55850210761464,0.8479712091073167,2.996814695938864,1.4757587585613552,0.7708424702025878,8.493147965852875
7.727480059095858,0.8519412548798188,3.147016769369786,1.4888215070335082,0.8071261347570684,8.887461613948874
7.447216520444139,0.8397185521711541,3.1449012135729415,1.493445044820498,0.7820532526625716,8.684475755963408
7.59618280361541,0.8905607866405764,3.0303005194630734,1.4692249337054821,0.8048870371510002,8.531078583592828
7.523313119426851,0.8652721643821863,3.104051931552158,1.438316938564346,0.8087974133701722,8.79694781548563
7.4126038872694355,0.8597724888618011,3.004404064455972,1.5097249494279545,0.7856416406642697,8.762942524045894
7.455805167467877,0.839447391887444,3.14729528171634,1.493392287735709,0.7819308276707639,8.68361230483927
7.458106337102948,0.8401554311694246,3.148512892203161,1.4938648768161233,0.7819316827940229,8.681617244821112
7.7265520402066,0.8626839412562901,3.113530521926537,1.5145997452781306,0.815488811320829,8.923703997979898
