k_H,K_X,k_STO,eta_NOX,K_O2,K_NOX,K_S,K_STO,mu_H,K_NH4,K_ALK,b_H_O2,b_H_NOX,b_STO_O2,b_STO_NOX,mu_A,K_A_NH4,K_A_O2,K_A_ALK,b_A_O2,b_A_NOX,f_S_I,Y_STO_O2,Y_STO_NOX,Y_H_O2,Y_H_NOX,Y_A,f_X_I,i_N_S_I,i_N_S_S,i_N_X_I,i_N_X_S,i_N_BM,i_SS_X_I,i_SS_X_S,i_SS_BM
12.117630837805406,0.43322563864865365,6.2442248405078695,0.5972854450339372,0.24734667932714247,0.3330866033236324,5.354528202659063,0.039390090703030574,3.8548323536048614,0.01026501582113664,0.08377294251285071,0.18707091547774912,0.2523480238745556,0.2338823891213997,0.12988890834093528,1.1190698358096753,1.026825369731865,0.23276927617095747,0.3231993095719697,0.13044723668725264,0.09237746856806797,0.019136256681150786,1.0296549514991724,0.7289282301685659,0.5973108116904431,0.9314899487681337,0.3248594847807323,0.23480019158699617,0.011335653541648925,0.022697104584322107,0.023590187557755715,0.02557489293349064,0.05772995766776625,0.749999955,0.749999955,0.899999955
13.418505700294965,0.5284689758856163,8.834618416888349,0.552760567265638,0.17012026033213698,0.24930590657687968,7.650144041503507,0.20879488287577364,3.3058707786749846,0.008546936158233737,0.14411457787862117,0.26940801133136855,0.23050648632813633,0.27438782666527073,0.15302736211790577,1.3284635006530308,1.4057337793760023,0.3826424527515699,0.36988981684236427,0.1765883928207738,0.10251373960170652,0.0028482970316989174,0.7275353387124252,0.585417254572614,0.8948851578385085,0.740699811347613,0.26469955516086613,0.21709837609763755,0.010971706685394551,0.03450018150344849,0.04330175068205391,0.040758239661773846,0.08726033243138194,0.749999955,0.749999955,0.899999955
11.997924137455684,0.667892126357414,10.912413426588744,0.40391478273849557,0.20052797428107508,0.3434418388431374,3.1858872511412333,0.06724404711072254,2.757731167346525,0.012125689169208233,0.06559178810515405,0.29841983514823606,0.08295666397272837,0.306948273877108,0.10864382876587957,1.2327325555677393,1.535500864635386,0.33498713461028284,0.44981479045166484,0.16627596223216395,0.09118588998018078,0.011051212156959835,0.8996894171660389,0.451760676676196,0.7448348029955799,0.6285550251558528,0.23507460190401275,0.20808601831711662,0.007212665547130257,0.028859117874456795,0.024904015390693358,0.03076214308669982,0.06828805803567747,0.749999955,0.749999955,0.899999955
11.465116112400775,0.8443640873701636,8.63174999144135,0.60423829481505,0.28163771138675864,0.3978802913212896,3.898372447274284,0.09028377403488105,2.8354847770541314,0.011843706075845924,0.03510333098149959,0.2117942467461259,0.10249240028931517,0.35616007197733585,0.08460847502486621,0.904410434194223,1.0292888641846878,0.29855316408978533,0.6241073648032011,0.05413764214535791,0.09213393690571559,0.009559732250561169,1.111634209325293,0.7588362305667077,0.5515522235519722,0.7916302059427349,0.23013969294879646,0.21698819691380167,0.011136708266221042,0.017073272958256783,0.0269842356030348,0.04468012940274949,0.08761507787644697,0.749999955,0.749999955,0.899999955
5.253553632839876,0.9119621674130356,8.250775127847945,0.5381284121171347,0.2704113396350491,0.5416407276617443,1.812786287735033,0.07357704452930246,3.009580866981953,0.006304121629687872,0.10786697228826195,0.250140438303758,0.13494558812841256,0.2969108058336502,0.12458581324188255,1.1616596615287984,1.4435338357118817,0.32944223180617616,0.4661156753165602,0.10225250862677816,0.0830796466538011,0.005029975503318176,0.8886381237321499,0.9681636989199445,0.6577076290252519,0.5678605191396164,0.24124622801226758,0.17828378155093336,0.005182304528640749,0.01682560862426638,0.024897781456504734,0.030711156500162158,0.0705920078411342,0.749999955,0.749999955,0.899999955
12.680131456153184,0.9364559564840842,7.984005974801445,0.370240642986731,0.2966578498299527,0.3192512955606793,8.85395042307776,0.01858026670789494,2.999663913199237,0.014496040272475188,0.09321557789290372,0.221770740026953,0.20283645934922548,0.29593416182531884,0.1634564877541934,1.2833959454533075,1.6842698100878923,0.19466962138477936,0.6377392021448418,0.23534649691286777,0.05522234277755436,0.017469890819785644,0.8135580022423847,0.9893176205392457,0.7583891730711263,0.5910903914360415,0.23533397887945123,0.22847812586905278,0.013759407359473652,0.026833918291794653,0.03827049227572861,0.038698592916759846,0.07598938087052053,0.749999955,0.749999955,0.899999955
16.69009853988559,0.736137606831212,6.396843679672781,0.36668781557029273,0.3776054675827074,0.33170568970754544,5.39309884350073,0.11397792383368888,3.6791719673742853,0.010502185541144099,0.11004477938004528,0.31921736798238987,0.12655480753212037,0.3498529436389599,0.15781178352631048,1.0945067304205378,1.0890279757159755,0.3865095818100653,0.4536838869835465,0.16833657873555571,0.07960028401296004,0.006475033730534841,0.8919316964145702,1.027776728279746,0.7733574664500252,0.6526433588484943,0.2744478830771729,0.11396192913577213,0.01273094252072661,0.02797967507566173,0.0334434793431288,0.03805424075091799,0.0774982260411968,0.749999955,0.749999955,0.899999955
9.318453725268295,0.8215600966877852,10.884565773276961,0.48983515932994265,0.3352608050986115,0.2252672766795986,4.251727131244811,0.18065503117725695,3.5369725517478066,0.009421364058060547,0.08584580128380505,0.2821091109436968,0.10143136500868712,0.17421425984708025,0.06068638052436565,1.0578016998854343,1.381888231420904,0.2728976690143778,0.6477807874858207,0.1535648975564258,0.10762688689399666,0.00016968951248978116,0.8992382214171603,0.8680681804222606,0.7023615509728273,0.7246591992377949,0.21133129608009707,0.17719724463912676,0.010568806618876781,0.0331386644125137,0.03175511361512722,0.024760405803272524,0.06490377164094793,0.749999955,0.749999955,0.899999955
9.263447328730575,0.44784629580315805,12.251104259933625,0.45860459557064226,0.24059130738228982,0.3151852358875322,6.535555416841009,0.15721413615601082,3.107009929760892,0.011158535689753746,0.15794297234291604,0.2625967097209865,0.16833751123284957,0.10642715542640814,0.1666701950677203,1.472106064801946,1.3253288186885632,0.37910752068442705,0.4936634835887405,0.1663123237426591,0.06418595003216639,0.006433910210418154,0.7804926454616601,0.904555310112615,0.7873122247090154,0.5666363437365212,0.344477196398212,0.2816240728220807,0.007120197296625855,0.013315212383143146,0.02787373474412617,0.029438202249707585,0.0639478521280666,0.749999955,0.749999955,0.899999955
9.289434212457934,1.2368480881336785,10.277848656176944,0.4689607197659672,0.18502537919978299,0.5444886437859493,3.589166733209392,0.03316787071992841,2.9574469634764,0.012136656619902536,0.10741128563909859,0.22360964199346176,0.2107570989365638,0.4167448524068163,0.12966564392436242,1.4325869636838242,1.8889547918042844,0.3099817372237728,0.6006281809319333,0.164122152763008,0.05328567002843081,0.01613449758680825,1.234076871462081,0.5765297843264761,0.5117576293950932,0.639604460075362,0.24046998690343355,0.1980092349169574,0.012123035755583746,0.03171585743471416,0.036547284742082506,0.023853745053554098,0.0581088673323983,0.749999955,0.749999955,0.899999955
8.488090118821418,0.3939504927658367,9.843913556610643,0.6996203731346838,0.21042957207345434,0.4166398918020805,2.565968048904575,0.17311288505200445,2.8840818876683434,0.008597052455451127,0.07961587141426733,0.20212991503740163,0.06573587848764866,0.13895220662689642,0.08713783929637733,1.214260125307521,1.4619611589959574,0.37248625530273316,0.3715967932060892,0.199091794287923,0.08006576746378713,0.0039498005273197806,0.7542604810801711,0.8840048243284677,0.8052261185072007,0.624078621713,0.23506145699193873,0.19287298982345621,0.004335365025058642,0.02936769548596837,0.029561347981957347,0.03326500411906037,0.07375182280663019,0.749999955,0.749999955,0.899999955
