sigma_COD,sigma_NH4,sigma_NOx,sigma_TKN,sigma_Alkalinity,sigma_TSS
13.92064380440542,1.3339036153970192,4.606896750295317,3.0804741033825684,1.6344883730105249,14.183325051184877
14.451379996729143,1.323781107181513,4.567813530756552,3.0779962054269836,1.5721072273768917,13.483978367486088
13.992712005354305,1.3555890486795261,4.7565357984258885,3.180098143331245,1.6551847435586895,14.176341950806911
13.956872618011763,1.3042649151272667,4.719102982405961,3.0584626518284224,1.5639559391926428,14.13057144822511
13.924835524042694,1.3301955121054885,4.618224271340854,3.089863214245926,1.5886743292850407,14.253681517329667
14.226057213655933,1.3223336592741404,4.677899664057125,2.996450093920677,1.5604065092520205,14.203264723049042
14.369100265919872,1.3433961999605832,4.625396216322872,3.050400848131882,1.622885015275836,13.884603264845321
13.774126431201653,1.3098501412242392,4.697196436366295,3.1277194477397114,1.6422417785700523,14.305949133589962
13.71157489919509,1.3139296456892058,4.507294983082431,3.0958750741945145,1.6383026288099907,14.133560913055813
13.661180099025579,1.297268900701727,4.573235079806945,3.1399360131298626,1.591796785183206,14.18442792652449
13.711803989743292,1.3538065487181827,4.547853980628367,3.106750164975035,1.6045658983401079,14.011170767692455
14.159630129581544,1.2933056538619694,4.654531029592086,2.9531693612499925,1.6000218484888833,13.971059047925161
13.991837269163266,1.3325791332319095,4.6142347455894095,3.1872167671831693,1.696418300439429,14.079295443122433
14.24839454554076,1.3305470190782138,4.5356100509987085,3.0550456193176405,1.5977524421899025,14.079176696219296
14.193670533851776,1.3096543830687137,4.499529444471758,3.1553950013792798,1.5613031849393069,14.087891602558507
14.493940316845741,1.3456855726149015,4.59009806572623,3.0541433859517904,1.5461415907702643,14.62469640925451
13.730114201834215,1.3104647339889774,4.70374476785202,3.1636337204520126,1.65057744057342,14.059742090926283
13.636977412557695,1.3420865098465233,4.6152399542087466,3.1349723937010325,1.6243398818680097,13.82660744934012
13.647159491975938,1.332907022746262,4.708556140116707,3.1384119029609887,1.6161935462028219,13.882280676089975
14.047694879577433,1.303319009884628,4.7206468270020805,3.117688273297031,1.6114942289302054,13.960821675257145
13.989844602491903,1.297746753235127,4.654936557271246,3.1183351667174923,1.6146185193553406,14.113633573191201
14.006107726347555,1.2980863726759524,4.807519503491058,3.0120084727910847,1.6171295634783627,13.741937785203689
13.730353728220875,1.350574091602228,4.681365567067366,3.06187192816861,1.6277951127594257,13.766178074738256
14.229882852407092,1.3357130111951796,4.621019111392781,3.159831122968089,1.6008393101924407,14.062088740768381
14.019679739719551,1.3374874000448151,4.625915825440213,3.0936285515619515,1.620984360073936,13.649226281852108
14.130250295479243,1.3559716911906512,4.591319976299091,3.060341437534803,1.5802631718182736,14.008521624632289
14.040017180689425,1.366940720073857,4.505434352688924,3.087391362937465,1.5371369167888655,14.578720608705073
14.474541430847653,1.2946765019074802,4.770392673953432,3.098658158586252,1.5846338222582708,13.973162891808574
13.91807548024833,1.315495476670607,4.676802281633714,2.952935082603699,1.5693967306715064,13.833290209549585
13.991330413833648,1.3384062997474604,4.536856993638703,3.1045641276574916,1.5963099856622631,14.031786509338021
13.764424840557608,1.3345269913115771,4.677148810917262,3.0948563673460763,1.586141632408051,14.228638746985002
13.805977034539158,1.2601871079131528,4.727165122694428,3.127747343726902,1.6193249767484375,14.003516991196545
14.167765502342055,1.3219625460296973,4.436622740597686,3.16211827588616,1.6225417637520134,14.087188590415538
14.20837554990112,1.312847600527453,4.6263467949618935,3.1861903927310724,1.5930327439001506,14.048811497347486
14.258509399402962,1.3472933135469638,4.702196764967329,3.160177695641673,1.6216976190701013,14.151216878294955
14.212661415994576,1.3196118548590785,4.6882903213964955,3.119713404326245,1.6195570170086264,13.921642281200485
13.915117343911062,1.321821515028193,4.642452865863903,3.0129816096647373,1.7151842428750832,14.32422659581382
13.452962925506567,1.3064484010464843,4.742772020717076,3.1276188033860817,1.6165179152274765,14.282397808376176
13.424925393879555,1.349711363182094,4.857235477863174,3.075583192897253,1.5954400963173303,13.98349250402146
14.102353652648596,1.326303366711965,4.678700047198973,3.0055494011366837,1.6286862156414055,13.809693499355127
14.375697627053725,1.3137117457313392,4.662383954243138,3.1089041861160696,1.6123594824033698,14.279353065639114
13.854335115505894,1.3379875788113902,4.688466530313634,3.073106108706322,1.617305264136353,14.047775938407204
13.77606640809542,1.2641479842541488,4.708658063260739,3.033161489557606,1.618489320767889,14.21248997476235
14.133385603655686,1.2818610432633644,4.781261681212252,3.145933751405762,1.566431442732667,14.18663187986918
13.857733828785229,1.3082308841174115,4.4823721655253825,3.1093250540603954,1.5781482768573432,14.057403733381308
13.9927665210177,1.3273282987827504,4.696148225436091,3.0170250058576316,1.5953503937977909,13.862574427720855
14.17597972601272,1.3384442376733163,4.799592623728728,3.039140675897418,1.6300245604395847,13.99695759577756
13.84900653509401,1.2925933801323828,4.618277731614119,3.024901164755543,1.639927922217813,14.246841832077193
13.591370512483486,1.3482389966854693,4.823880041337224,3.0202949358923856,1.600471183484784,14.085274366177195
14.214598474632297,1.3675989801103776,4.693248166988627,3.131240347753991,1.6096972615012706,13.986190256668033
13.93769061542523,1.3019835141522014,4.534919863611735,3.0136891666053667,1.6339272171137174,13.7009420255058
13.91678839227858,1.2961010555644807,4.743492425877024,3.0571117857970203,1.601622207324863,14.475125162837003
13.767365471263606,1.3725213099972504,4.6110727315425235,3.04858493725817,1.613893066037781,14.43324372341644
14.119076182072206,1.336904536181053,4.745630094929115,3.070445573064058,1.6083354158169647,13.946044618754966
13.893152928376242,1.3425837245812757,4.520150250901701,3.114062583274076,1.6438332758105623,13.895128072302795
13.927917206099984,1.3034339313052097,4.410941579546217,3.0460334598202405,1.5673436873282998,13.963279501374224
14.253736673446847,1.2745226353776102,4.628261712988497,3.0345356533584793,1.6243862485863354,14.309196066347836
14.352519172229988,1.3023021225999303,4.618623947896725,3.133856216771736,1.6202061264141459,14.058261126332729
13.936866955942389,1.3262699994992628,4.701780814940884,3.084253184005746,1.6639565845480804,14.081287817423048
14.015178050240618,1.3224245157608483,4.653161463558418,3.0352486368773706,1.5773326592664858,14.110978006782611
14.02933389161446,1.2739611998981837,4.715190869918641,3.036035827381389,1.5832914762202999,13.94552825607901
13.900626772292409,1.2934895295976039,4.651491114706582,3.0572433294808845,1.6568345292461377,14.256965976964324
13.742695564579854,1.275366998753507,4.720754148966239,3.1132785478417144,1.6118217859343462,14.180947804761027
13.5808211807505,1.3106900388771017,4.69801079027664,3.1524750952530165,1.6697673824503072,13.898698249896638
13.631234302712599,1.372762768182416,4.481734535108504,3.033764164249959,1.5859987204854595,14.086577328564102
13.821176228424966,1.318303399296224,4.693799464093374,3.1144024959752703,1.6608521862192434,13.98435840543544
14.161340547136499,1.3396150454163631,4.678107669021046,3.092415856699527,1.6361310441987713,14.144557560498525
14.052211897358239,1.2995452667876133,4.669510648224614,3.123929898113204,1.63081632806939,14.449695378517323
13.611520276100787,1.3288718633828165,4.6894672063328855,3.1041969219147796,1.641083405907659,14.015139378319738
13.87233045282897,1.2935381896752147,4.541768779056109,3.0601087577740573,1.5752803560074948,13.652313404965751
13.690429300814206,1.3668391701911633,4.667948422464731,3.098753717743428,1.5911739165885461,13.93671555344225
13.764932552248911,1.2968977322951991,4.678153029279568,3.1668497827029394,1.6482986878063155,13.686964477857181
13.92940823968047,1.2926885742551015,4.742434969684884,3.168253624081642,1.6255033025649988,13.742032490584434
14.15350728739864,1.323259240947983,4.617500464255683,3.172445953382968,1.5848556117743389,14.271497031111759
13.632430561475001,1.291616845152124,4.641716985135404,3.0154482725569447,1.6393473128773444,13.960825785612768
13.699124549650247,1.3013975534911009,4.755677568605624,3.1752907063132816,1.5794066335873556,14.0413919596366
14.027041700458204,1.3515473980121029,4.65708537190601,3.061966469758686,1.5978350794280265,14.125981882520573
14.452113644519319,1.3559504791034926,4.866876088409955,3.1278636448821877,1.6070645933952092,13.97992338168459
13.881567604461244,1.2985462758550759,4.56608917702916,3.0862430721776297,1.5560390369129573,14.17320664400814
13.891317494881905,1.3515957417797142,4.610099125230862,3.070198310519642,1.6156062869957737,14.342345469887793
13.888698806196004,1.3108922953016882,4.66049815624997,3.182422706643194,1.6037522756025844,13.759769172268406
14.165592842143079,1.3810747616525172,4.620268557407366,3.057554448118015,1.5908452564952165,13.778594869978212
14.249087573743202,1.2827005155275308,4.679709246328869,3.0895025414064072,1.5946036174629767,14.496243328571813
13.680271947341005,1.253280286731682,4.611428975259546,3.0392659189337605,1.678727329262031,14.23840958491834
14.488534692191415,1.3252473226278194,4.714939673830537,3.1126669259198687,1.5890793773217187,13.357858080424583
13.983799765987346,1.3306974574425159,4.7249365578670535,2.9967634890438006,1.6164030258119264,14.103106583091101
13.649965059556642,1.2789812666079978,4.744694546919538,3.030022321363084,1.6293029932830974,14.447916263452859
13.715859986148791,1.3788980525892625,4.582718814782308,3.003688234801635,1.5920438409268662,14.309869168864578
14.114260066108988,1.3323389543021766,4.682043985661359,3.139936881752394,1.6237275917133143,14.22609803334408
14.311958558975547,1.3573333197458592,4.5620886971555015,3.1532579746539935,1.5857606560988478,13.636104889430568
