k_H,K_X,k_STO,eta_NOX,K_O2,K_NOX,K_S,K_STO,mu_H,K_NH4,K_ALK,b_H_O2,b_H_NOX,b_STO_O2,b_STO_NOX,mu_A,K_A_NH4,K_A_O2,K_A_ALK,b_A_O2,b_A_NOX,f_S_I,Y_STO_O2,Y_STO_NOX,Y_H_O2,Y_H_NOX,Y_A,f_X_I,i_N_S_I,i_N_S_S,i_N_X_I,i_N_X_S,i_N_BM,i_SS_X_I,i_SS_X_S,i_SS_BM
9.00059121704848,0.987125452214026,12.005982060837452,0.48936296891173076,0.20544534493862845,0.49099011584798335,10.018797624587735,0.1037205748128709,2.9886989918272273,0.002738958661813896,0.10514375050726725,0.3087468116921311,0.16867419207007558,0.2959425425919485,0.14284941076220314,1.2844724086721129,1.3995345501186391,0.4743942534120142,0.51139260915105,0.20300828107669844,0.09303407469015341,0.007602568873515687,0.7917953337442492,0.6974935765092398,0.8113832587257314,0.6519537739794891,0.24730213098619075,0.19970655916491306,0.013472930727637104,0.021822980904968703,0.0356786079035272,0.02506019553284296,0.05848027432518948,0.749999955,0.749999955,0.899999955
9.006480725802351,0.9989012917318317,11.991402137730406,0.5053387004686664,0.20760320489054385,0.5032731450478085,9.990879936020017,0.09715943125735896,3.0070917776621298,0.011955637307714984,0.1092639157444891,0.30834556679689656,0.13583879703710885,0.3089244267120173,0.14235704278713154,1.2864075888277475,1.3898078191874483,0.5042914288893513,0.4825968672271399,0.19897886262360828,0.09711391776067047,0.003988050859988094,0.8091214595544075,0.7098339242275002,0.7916650881483204,0.6519930896662874,0.24044843491138568,0.19413536099294898,0.002242811439273344,0.03278061272042391,0.03919036683405118,0.025202614320089727,0.05953071145174492,0.749999955,0.749999955,0.899999955
8.987978852338967,1.006073850981377,11.99112647327727,0.5036218086369166,0.1991152311183905,0.5074468345424618,10.014570074770466,0.10385232290539007,3.0030348081215568,0.019181421198329947,0.10461842895979175,0.29250649613814084,0.16553388335195116,0.30644798158760095,0.1536939945233606,1.3065919733526115,1.403737714166692,0.510904615732784,0.5019147243844335,0.21613242477447478,0.10714280414433949,0.007256044264554284,0.8080175702058452,0.7198288755613046,0.7861394018487871,0.6594627001416817,0.24036460636224155,0.19030210030653527,0.014393412513569027,0.03197365418981394,0.03515406629177316,0.026931839601214334,0.07053685862485312,0.749999955,0.749999955,0.899999955
9.001302037852257,0.9924907428168842,12.001455057810125,0.5089784694349232,0.20171531092757897,0.49625825505494775,9.997036692266944,0.09665267984367344,3.010669885706316,0.016906881223238482,0.11812340709265474,0.2956434410804696,0.14777163873085405,0.2986914751241599,0.14807373177879196,1.3019588242355746,1.378368947477029,0.5086203663386061,0.4858721706681427,0.20006978556648172,0.11129458139591125,0.00797876290882467,0.7955920225585918,0.7199663670609998,0.794890763710212,0.6691635742011105,0.24716657401781916,0.2094216178222391,0.025228047570020888,0.014755059163300943,0.031855536469357716,0.02540643858849993,0.05931714519091014,0.749999955,0.749999955,0.899999955
9.008277239156422,0.9949878115674066,12.00017500365116,0.49602733806768545,0.19842195884244984,0.5079944056922396,10.013039823513228,0.10079640489180419,2.9960195619645726,0.00030998145571410623,0.09876301618576964,0.2982430518089618,0.14664717096374072,0.286175753146325,0.15259830847589415,1.29717144426354,1.4082525558297396,0.49773281306891026,0.5017619889933828,0.20946992121298996,0.13257478065763703,0.0042392043509624396,0.7838131820784082,0.6770430400150884,0.8150197751232008,0.6601605815384433,0.2316810381486561,0.21010864717430675,0.0007916843830450712,0.03348427015410222,0.04492511911095274,0.0351618910561737,0.0783132853287243,0.749999955,0.749999955,0.899999955
9.016749307485469,0.9978694180050246,11.994212245561442,0.4953374986376513,0.2035251042308696,0.4944549439271359,10.006519743872083,0.09635888027650168,3.0054624252657627,0.013253262342757815,0.09740098601564089,0.31305032179722453,0.1624436720319498,0.30707040921363377,0.15934940219392732,1.2963587119857936,1.3949961082756388,0.48905771767359524,0.48572343462775286,0.1866877839181442,0.10961461989033534,0.0005428264535880873,0.807682088777559,0.7132476897522035,0.8070534554161743,0.6609566618441801,0.24602219072639675,0.19749509012539557,0.012382938540049215,0.015014503741441252,0.04248020599451388,0.027242772346459852,0.058765330478354354,0.749999955,0.749999955,0.899999955
8.996999696931688,1.030623179308133,11.989110454055552,0.48927695820977163,0.21112817403209885,0.5153200198852268,9.980801591681969,0.10590951302276812,3.0111970013219245,0.0039929764645045395,0.1111648206361497,0.2971681919268936,0.15600245356883485,0.28947424309212466,0.13205004733690817,1.2930845416896182,1.396980328893638,0.4915390046885285,0.5041558791134678,0.1833447764499457,0.10274241943566405,0.0017098962298621682,0.7967229521982336,0.7099940793228352,0.7970835411745353,0.6585627435988783,0.24585555369009388,0.19777417242903572,0.01590225671155209,0.027301175211927448,0.03834857471779839,0.03705365403585839,0.07870492456705551,0.749999955,0.749999955,0.899999955
9.006376575711835,0.9944343767308033,11.979389810713418,0.5136506542010807,0.19724744467967242,0.5011911769882588,9.996350339749437,0.10321901854686422,2.988531746929165,0.013640464511018878,0.1027330561454519,0.3034539343812162,0.16125602181619886,0.30427566590005395,0.13877055047369738,1.30134437638576,1.3923064820432054,0.5089557694749238,0.5099738263642825,0.19429354762606543,0.09693377331679014,0.0024289979513086243,0.8021645727560105,0.7053046227733888,0.8017519917207468,0.6537495062646561,0.25013020091550336,0.19729985859526758,0.011625574242014845,0.03230691837115601,0.03370520628451246,0.02364936748624318,0.06142885055342701,0.749999955,0.749999955,0.899999955
8.99955205963481,1.0085533257337933,12.001968843715554,0.507070350973391,0.208080422588145,0.49189432609440814,9.977883052837784,0.09344798145293978,2.9917088989973117,0.023405901640523353,0.08923235799579698,0.2986062019259484,0.15016391312487834,0.2852379154098914,0.16055551007747793,1.3080043327975905,1.396634086478169,0.5120462688261913,0.5004756867340484,0.18026504056860826,0.11121042774061762,0.001907203435240474,0.7923344348938806,0.7045636880645608,0.799794927986829,0.6422835763669141,0.24469855042076324,0.20942709821383237,0.0027250191897269455,0.025258765016208176,0.024637041650750282,0.03183247340102833,0.06923280111240487,0.749999955,0.749999955,0.899999955
9.000973345575476,0.9940254345557711,11.997898304829727,0.5013553696523576,0.19685686086571152,0.5108800490087245,10.007880677522648,0.09873816190243175,2.9908610722052775,0.006978293664751579,0.09773159299585767,0.305131076016565,0.1327295960815867,0.29402986760240735,0.16899057730715053,1.2969678973406014,1.4130106407526626,0.48646853541645774,0.5100712592986295,0.19661911359108405,0.10029113909604848,0.00414647270607522,0.8014838904650732,0.680624443995589,0.7985453706429937,0.6643942064638533,0.25063332773236435,0.20768924080750992,0.030057318689746208,0.028603228397345203,0.025526867611672364,0.021637154497923906,0.05559140623586612,0.749999955,0.749999955,0.899999955
