k_H,K_X,k_STO,eta_NOX,K_O2,K_NOX,K_S,K_STO,mu_H,K_NH4,K_ALK,b_H_O2,b_H_NOX,b_STO_O2,b_STO_NOX,mu_A,K_A_NH4,K_A_O2,K_A_ALK,b_A_O2,b_A_NOX,f_S_I,Y_STO_O2,Y_STO_NOX,Y_H_O2,Y_H_NOX,Y_A,f_X_I,i_N_S_I,i_N_S_S,i_N_X_I,i_N_X_S,i_N_BM,i_SS_X_I,i_SS_X_S,i_SS_BM
8.993046819200256,0.9991246678658583,11.998899543735735,0.5122718611932584,0.18638311563021082,0.4976806758104559,10.003645100476025,0.1019438842190644,3.008594124128773,0.02237464511091609,0.11476505010869263,0.3028985116994448,0.14282564854752003,0.29852779118795253,0.1385451360428529,1.3031938590428314,1.3990456392533301,0.4950167505594555,0.519023958693311,0.1917833310743328,0.08822135180722612,0.0012594177783853194,0.8005258642022353,0.701755183387317,0.790668189665509,0.6538956950557138,0.27449048787623614,0.20289888396377245,0.018959047193797502,0.004958566774511965,0.034434740453152,0.040148839171613215,0.07860008745183472,0.749999955,0.749999955,0.899999955
9.002418806561003,0.9772125425401633,12.016319897113133,0.5044180703548171,0.2009218397139745,0.5219638750744454,9.992142979401768,0.08925249176866207,3.0125865724753615,0.002554003521869553,0.09978962029430463,0.29217724886828783,0.15224104824869295,0.2900979488470141,0.1516767955069365,1.2900075147151764,1.4196144192949658,0.50069228158273,0.5015829432969557,0.21305311192101914,0.09874787760772809,0.001161293882059706,0.7926783992288163,0.7102267357525589,0.8040398174144037,0.6463990663557984,0.257595103530214,0.19516474644707024,0.008416505900854902,0.009300993072264837,0.05087849868713368,0.048270671210072745,0.08881705825423146,0.749999955,0.749999955,0.899999955
8.997803325143193,1.0034503368393288,11.980848881727516,0.49863424067270967,0.18640860743230256,0.5003060320060406,10.009785404466278,0.08522632092207065,2.9920607184735037,0.02336882006827298,0.11325065027231099,0.2995618931160556,0.1506714945738375,0.28619190425991714,0.1527272212403649,1.285040628195807,1.4058223773537306,0.48428987110349975,0.4887520201358738,0.19936458143508162,0.08586028470779566,0.0013321952934613223,0.7850812822715191,0.6912661927287782,0.8087151524008299,0.6434620456793021,0.27587236130759124,0.19231708622133803,7.597582198547696e-05,0.008493537732688827,0.05079632317727357,0.051576472496896016,0.09561216223931028,0.749999955,0.749999955,0.899999955
8.993972162751723,0.9783348953449517,11.991782717314845,0.5139390831180217,0.18619833033399266,0.48299789395148857,9.999764741829484,0.09182439915445405,2.9926948984733794,0.013002485476460426,0.0983780782279679,0.30502328349487096,0.13040966236463414,0.30332983970551725,0.1474059567521606,1.307021636773292,1.4021824589880838,0.5102852745656347,0.503635403346723,0.18966918376199585,0.0984456490982876,0.003198984452486146,0.7918117334376152,0.7025446096303521,0.8032522088975458,0.6528634125450844,0.274253696157652,0.20618888122087542,0.0025330217310013774,0.0014430863449406716,0.04537454277958631,0.04621572364945665,0.08362508111972483,0.749999955,0.749999955,0.899999955
8.983311644287625,0.9967572591836795,11.997261514847153,0.49117004287066046,0.1883826359327349,0.512144270032896,10.011124848511752,0.1015923113874017,2.994930279242411,0.009689435814331489,0.11536626372355684,0.30127433605894294,0.15905776626801937,0.30018768109030675,0.14309099908974152,1.285472499982482,1.4185972313184532,0.4832280784117531,0.49635093157637705,0.19705590762772696,0.10903460715707826,0.00022076308655844952,0.795315375522043,0.7031439483028604,0.8008782329506242,0.6475855285773228,0.2613419791167538,0.20194013581307382,0.007858046895715863,0.004577654386729963,0.06794972030114749,0.045984249400882506,0.08377047146566019,0.749999955,0.749999955,0.899999955
9.000116478233288,1.007881642095776,12.007054730768992,0.5140864194812128,0.18943652076658676,0.5036130589045615,10.013176718188163,0.08847850483640551,2.997598302841204,0.017892457227618702,0.09357673238329,0.2973955368014652,0.1369292915625262,0.30901684087621,0.16282403079138727,1.3051761639579154,1.4011368503597446,0.5124184752507875,0.493463403552837,0.20129533484653653,0.1045097152362961,0.0007566869547628936,0.797259525437962,0.7146330241278828,0.795172899871321,0.6616374298994655,0.2691978608487466,0.20410343567081068,0.01402732125784802,0.006027650811863143,0.029523419396069214,0.04582036376160154,0.08826540258410857,0.749999955,0.749999955,0.899999955
9.01292227213471,0.9982048748687739,12.007903443296703,0.48693386359040025,0.1946891618324455,0.500762195870365,9.998998852976536,0.09306500245172042,2.9899512141050426,0.003627127271460657,0.09945653050700495,0.2931677765928948,0.1420997597487689,0.296826247616215,0.1286600139530557,1.2988676510709523,1.3908761851671068,0.5038833999300782,0.5082918525660741,0.1970422429150757,0.09469757095794404,0.0005969741599404411,0.8113323346952883,0.7101158874512037,0.7830604875528384,0.6405939871319684,0.27408171159334743,0.19447445438833785,0.007551040775839646,0.014986050183893464,0.04317154451677431,0.045902965667833154,0.08804207383870916,0.749999955,0.749999955,0.899999955
8.98815170133485,1.0035369694261411,12.015550475827876,0.48282863990028413,0.18970408138436026,0.49997933013663004,10.020152769354002,0.09781200313410397,2.987987483174955,0.0009661727575416536,0.1087752676002177,0.2945867645014107,0.15475442973946507,0.3067217345005088,0.1403174944991548,1.323333885366164,1.4045330798810645,0.5017216096434723,0.49608651758538636,0.21086119428690983,0.09243660847111426,0.0017110765656702337,0.7961950963914879,0.6883337635141896,0.7981130155727917,0.6513240280700859,0.27489426923347116,0.19031415465832255,0.0189688191678823,0.001407349989075121,0.024643323109997076,0.04041383031647937,0.07796265413042892,0.749999955,0.749999955,0.899999955
8.99454766996152,1.0149589537697739,11.978607785963161,0.4940848670668213,0.17915272293386708,0.4859888256642572,9.998424964489969,0.08752473981493475,3.023707955202322,0.015068235103427245,0.09447397475643736,0.2995376550037937,0.15620262083017905,0.2914546439624679,0.13913974359802875,1.2995614218289666,1.408679279960528,0.5043297944947829,0.5085972631978621,0.20831428766956367,0.09207054138889578,0.0014473704972846379,0.7733450292644716,0.6925415744038926,0.8174163984912366,0.6522886761306251,0.27476630615060593,0.20384167691631833,0.01747098262661449,0.009629678843045702,0.03558272263812698,0.04820460009927713,0.0943151509681041,0.749999955,0.749999955,0.899999955
8.989274197159146,0.9919037937848392,11.990223117159344,0.4984356807664454,0.1929969838913083,0.49033603242443113,10.000024901136921,0.10996297990000202,3.005245267544214,0.014397343104462374,0.10767358681918446,0.30170465733754587,0.1541807154550615,0.2963496299094999,0.15424924962436523,1.3012872543036014,1.4003481561004676,0.48929062701050036,0.5074108828257438,0.20600757626687566,0.09396238606918096,0.0003686414213348452,0.7947252651449336,0.70078164407628,0.8085726635092713,0.644466730086583,0.26796996095890663,0.1881792142311986,0.01745208022244724,0.008481937409333284,0.04370269173230936,0.04463509626607961,0.08561918229206306,0.749999955,0.749999955,0.899999955
8.994485606185332,0.9992432196678828,11.997153395292095,0.5002091338423812,0.1893382468206298,0.4997211991139587,10.000748139578725,0.09487998127259951,2.9938285064521195,0.00805767063507022,0.1023936152765239,0.30340944290456695,0.13439651923946203,0.2925049266423607,0.17425460534800408,1.3012347546160858,1.3967151814090246,0.5097623818558514,0.5000867731094185,0.19404884677977383,0.10808174001028538,0.005741477479692755,0.7941301276507886,0.6961309969049976,0.8052283010732708,0.6576395883516101,0.266034448497166,0.1953130555902415,0.004718720091594193,0.01578544272616591,0.039689234526361035,0.046156479623497226,0.09198075975174598,0.749999955,0.749999955,0.899999955
9.013293758316191,0.9818472978319114,11.983355008657393,0.5040105514246821,0.1897424922669143,0.5087593335100774,9.993641467755507,0.10226315221891694,2.991714879665894,0.027958517323842563,0.09162399900217223,0.295184939530702,0.1497039017341943,0.30067664723604137,0.14957675433339754,1.3034573407380412,1.402760527668229,0.4992687525915735,0.4827458179014084,0.20727822856067135,0.09849213216128652,0.0035874498769350614,0.7968185194392966,0.7047661367724648,0.797618065315221,0.6613738429562498,0.2704673963037084,0.196135250230335,0.020486630998703573,0.006775511558921401,0.04198945978587442,0.050529033751094854,0.09416863335662694,0.749999955,0.749999955,0.899999955
