k_H,K_X,k_STO,eta_NOX,K_O2,K_NOX,K_S,K_STO,mu_H,K_NH4,K_ALK,b_H_O2,b_H_NOX,b_STO_O2,b_STO_NOX,mu_A,K_A_NH4,K_A_O2,K_A_ALK,b_A_O2,b_A_NOX,f_S_I,Y_STO_O2,Y_STO_NOX,Y_H_O2,Y_H_NOX,Y_A,f_X_I,i_N_S_I,i_N_S_S,i_N_X_I,i_N_X_S,i_N_BM,i_SS_X_I,i_SS_X_S,i_SS_BM
5.049623537552293,0.5030703013415696,8.329220784382148,3.4150335509096057,0.3,6.5554752571024855,7.009691659422024,0.525,5.7232221668635255,0.01,0.1,0.18138131423346648,0.175,0.25,0.1255,1.4062707098288336,1.5973166731097306,1.2750352650438954,1e-06,0.1555,0.0755,0.025,0.9074832017149153,0.31053205148484336,0.5496222059737671,11.763562404714392,0.19318212915633126,0.2,0.01,0.03,0.03,0.0355,0.0675,0.749999955,0.749999955,0.899999955
16.787359556714918,0.862173144813517,10.821303330577427,3.7162948506665354,0.3,6.2483538383437525,7.287452415043911,0.525,5.042651719509765,0.01,0.1,0.19972563238645974,0.175,0.25,0.1255,1.6371302562873635,1.8481115989141539,1.9878849732531896,1e-06,0.1555,0.0755,0.025,1.3489746505647242,0.3051440267896773,0.4182605239253759,11.01433582265774,0.16506182857622914,0.2,0.01,0.03,0.03,0.0355,0.0675,0.749999955,0.749999955,0.899999955
8.43783258293773,0.9562919935592435,7.742212531263881,2.586486600014886,0.3,7.319821341259806,5.4917726579283785,0.525,5.00172655439519,0.01,0.1,0.13800880723701192,0.175,0.25,0.1255,1.122557928331599,1.6300462450769562,0.9063888519544174,1e-06,0.1555,0.0755,0.025,1.0840446296595094,0.31148126588407954,0.47599971666293095,12.134471689647194,0.1593231480938797,0.2,0.01,0.03,0.03,0.0355,0.0675,0.749999955,0.749999955,0.899999955
11.879663148892389,0.77326922585936,10.311917497858788,1.9858532673462224,0.3,7.846681519141552,8.2614279559306,0.525,4.954344328239945,0.01,0.1,0.14689229601520076,0.175,0.25,0.1255,1.2339999370157393,1.9545131176660842,1.1788876997302913,1e-06,0.1555,0.0755,0.025,1.1193389454508393,0.25555828426185523,0.49620979033975293,11.830459072723821,0.1393880981404977,0.2,0.01,0.03,0.03,0.0355,0.0675,0.749999955,0.749999955,0.899999955
8.882563856366806,0.5300426639081344,10.167955465849083,3.5751586000365605,0.3,6.439295492854505,7.583806494973195,0.525,4.865869128986938,0.01,0.1,0.146088356791281,0.175,0.25,0.1255,1.2901174606688182,1.302182333815773,0.7212087207895677,1e-06,0.1555,0.0755,0.025,1.3029072602655523,0.32234761283027275,0.4008333498005539,12.355347419574676,0.25475511047989285,0.2,0.01,0.03,0.03,0.0355,0.0675,0.749999955,0.749999955,0.899999955
8.571232097385483,0.8055252352272483,6.898071694146211,4.03924572883647,0.3,5.994495724457084,3.148673040666012,0.525,4.3437197442829225,0.01,0.1,0.12589505445389448,0.175,0.25,0.1255,1.4273245654780387,1.4511684004555816,1.2581487650585548,1e-06,0.1555,0.0755,0.025,1.41737460603783,0.35263642982689675,0.35447046518837166,11.796841383687852,0.21480571990084568,0.2,0.01,0.03,0.03,0.0355,0.0675,0.749999955,0.749999955,0.899999955
9.284729728228813,0.7387851367469663,10.247419036685333,2.6036819085565526,0.3,7.328884013923003,3.5607200287323733,0.525,5.356408668409486,0.01,0.1,0.1575722203745158,0.175,0.25,0.1255,1.0924306755691824,1.895597296814938,0.42002116264723605,1e-06,0.1555,0.0755,0.025,0.9192506751827921,0.30649417461751177,0.5678026048380996,12.651138126955152,0.1737138435283541,0.2,0.01,0.03,0.03,0.0355,0.0675,0.749999955,0.749999955,0.899999955
10.571352422927047,0.5165207146790496,12.965042148017545,1.4000585000111831,0.3,8.367416352051912,2.1473193279125664,0.525,5.186287230200061,0.01,0.1,0.14819540664933695,0.175,0.25,0.1255,1.3485304387819788,1.3705429359781571,1.3080833686232487,1e-06,0.1555,0.0755,0.025,1.0544526719949636,0.19585791183512685,0.5364765449606818,11.678917233819766,0.19447052652334423,0.2,0.01,0.03,0.03,0.0355,0.0675,0.749999955,0.749999955,0.899999955
8.76656659541165,0.7946433506595397,12.966807120697416,3.7957150862286038,0.3,6.2108021974104,5.021562382396109,0.525,4.376495117416644,0.01,0.1,0.09111462551934928,0.175,0.25,0.1255,1.389435829957207,1.2546286321922668,1.315367068006973,1e-06,0.1555,0.0755,0.025,1.2193547160045572,0.35929696321191695,0.3939643609496202,11.730117681836893,0.2210298083032328,0.2,0.01,0.03,0.03,0.0355,0.0675,0.749999955,0.749999955,0.899999955
10.071852984653766,0.4731942307052101,12.009414575566517,2.324946396141385,0.3,7.441194142716751,7.838674502222858,0.525,5.520184346235512,0.01,0.1,0.1664090806114718,0.175,0.25,0.1255,2.0992041258810907,1.3585527775261608,3.166440610533971,1e-06,0.1555,0.0755,0.025,1.269733215911599,0.2964610995588744,0.4403384465641381,9.729159657952154,0.20714466960196712,0.2,0.01,0.03,0.03,0.0355,0.0675,0.749999955,0.749999955,0.899999955
