Time,Flowrate,S_O2,S_I,S_S,S_NH4,S_N2,S_NOX,S_ALK,X_I,X_S,X_H,X_STO,X_A,X_SS
0.0,1000.0,2.0,15.93086680075156,0.7188889035578943,0.8681927333403824,17.868556762407334,50.64521477286587,2.7909264013689414,63.65078895788974,17.732678421719868,106.19377701759416,6.4331900173145335,17.17747338111114,369.7563264941522
0.05,1020.4624562616743,2.0,16.13260042734404,1.5093507798616685,0.7755195034371948,18.144827301082408,51.170535938290406,2.767137658047945,62.94436178564746,17.57113606891219,106.12611242637044,5.8829053579696815,15.075212639126587,368.5657919788114
0.1,998.6811920284053,2.0,16.110706500568238,1.8941866340913727,0.9882328833233948,18.001772590412756,49.71269470589687,3.002349628169818,63.104635316869306,17.4880091877816,106.23722584308801,6.348079970340347,15.720208398983964,374.11897289701574
0.15000000000000002,990.7357841254602,2.0,16.5789146204856,1.2162660948157562,0.8527730567306652,17.37108506386441,50.17103573501928,2.8921146288789408,62.850918947010975,17.876216485745406,106.14842862280913,6.52211001208658,16.975699863766824,369.0418842162306
0.2,1029.383718100354,2.0,15.551792810070292,1.6644197836457808,0.973398330027701,18.277350683675053,49.62785273820361,3.1381942581817714,64.04913331146189,18.673064798778125,106.91597053411516,6.375644960398244,16.51262258413894,374.06836337746444
0.25,1049.3546174770438,2.0,16.539370970109417,1.6573447418571006,0.9529694213971674,16.87038803837494,50.0479393715362,2.9186180001320747,63.582620898402226,18.610929836805518,106.07079497139075,7.13874526180731,16.32113178703718,362.6074601259811
0.30000000000000004,1044.766615243954,2.0,16.052903241514937,1.4893192112439282,0.7466097932286258,16.71028396203472,49.48870423451949,3.080158991895126,64.22457918404726,18.432789746412418,107.24338291872395,6.675534896991708,16.123375080556997,368.4329316611597
0.35000000000000003,1027.9557700468058,2.0,16.88451415993599,2.194340877230809,0.8001849740808142,17.503268283555695,49.29956675547206,2.991889707283317,63.390600972025,19.09994138961675,105.75679883844998,6.946422633037191,16.358518610361983,370.9265395861439
0.4,1027.882006989498,2.0,16.832350599833692,1.3593720923963044,0.8285510368358853,16.735749834842842,48.9925041172176,3.081436606862857,63.5812299794345,17.987295514470368,106.78482215150105,6.603900427238312,17.346876803257118,371.34554141232104
0.45,1046.2119641814036,2.0,16.9741257584565,1.6306990009708433,0.7747577129557663,17.02032358304255,48.859853289766555,2.879270922240759,64.02851934981672,18.90396732758308,107.14748537691092,7.467924890948537,16.151237803988842,363.13065952014784
