Time,Flowrate,COD,NH4+NH3,NO3+NO2,TKN,Alkalinity,TSS
0.0,1000.0,227.8376634999389,0.8681927333403824,50.64521477286587,18.736749495747716,2.7909264013689414,369.7563264941522
0.05,1020.4624562616743,225.24167948523208,0.7755195034371948,51.170535938290406,18.920346804519603,2.767137658047945,368.5657919788114
0.1,998.6811920284053,226.90305185172286,0.9882328833233948,49.71269470589687,18.99000547373615,3.002349628169818,374.11897289701574
0.15000000000000002,990.7357841254602,228.1685546467203,0.8527730567306652,50.17103573501928,18.223858120595075,2.8921146288789408,369.0418842162306
0.2,1029.383718100354,229.74264878260843,0.973398330027701,49.62785273820361,19.250749013702755,3.1381942581817714,374.06836337746444
0.25,1049.3546174770438,229.92093846740954,0.9529694213971674,50.0479393715362,17.823357459772108,2.9186180001320747,362.6074601259811
0.30000000000000004,1044.766615243954,230.2418842794912,0.7466097932286258,49.48870423451949,17.456893755263344,3.080158991895126,368.4329316611597
0.35000000000000003,1027.9557700468058,230.63113748065769,0.8001849740808142,49.29956675547206,18.30345325763651,2.991889707283317,370.9265395861439
0.4,1027.882006989498,230.49584756813132,0.8285510368358853,48.9925041172176,17.56430087167873,3.081436606862857,371.34554141232104
0.45,1046.2119641814036,232.30395950867543,0.7747577129557663,48.859853289766555,17.795081295998315,2.879270922240759,363.13065952014784
0.5,1046.5283197078106,231.02791949758893,0.983207672962556,50.117881520264376,17.991995544055357,2.881079275798145,372.1470458909816
0.55,1064.2406475632856,229.7600245424901,1.0215275206732688,49.949973937664986,18.571921466376715,3.0824636272032557,377.37251804457406
0.6000000000000001,1061.2240961448015,231.00890922850803,0.7725330254217176,48.91448471890449,17.822420386091228,3.046619106249946,366.2410688431687
0.65,1027.659221504947,232.0828592610706,0.7695958898284557,48.74361650484667,17.79104366054153,2.814830003191855,370.9905468364571
0.7000000000000001,1032.709102938711,230.83827564730348,0.5999518619563725,49.338684607069496,17.8331699484821,2.8853859243319735,373.1413911108118
0.75,1019.1280324260382,231.4050774806247,0.5908013119003158,49.98532428501802,17.834020739766093,2.758397694479908,373.32794504359913
