sigma_COD,sigma_NH4,sigma_NOx,sigma_TKN,sigma_Alkalinity,sigma_TSS
1.8013735961907944,0.14018236749543517,0.6034278358032132,5.5575073394004955,0.1433229747058578,4.9916501303690906
1.829511102854776,0.15293099697184884,5.333894119626918,0.5063941406385682,0.5344357854979787,4.382277222805969
1.7380797702538857,0.1485874796872322,0.5575018086752885,6.066932386961772,0.14644984454937052,4.2086664195947225
1.9668001099926893,0.14527374112327648,5.586624502861173,0.5590405027328456,0.5815539425991637,4.503859481301129
1.9013180295758547,0.1574768515481756,5.809702743869407,0.5177980549957483,0.5188990067758762,4.607604530437276
1.7304342972795863,0.14814058983426653,0.5424629176745674,5.801589252590397,0.14331477421580996,4.347938452991812
1.850135014350314,0.13786547461936874,0.5804018178562028,5.94309663383686,0.17260998521697396,4.2444569924144595
2.296115017223525,0.12454242312716728,0.5787915603594902,5.749783921698136,0.12977465313297246,4.7630635358299305
2.1105447576451177,0.1341047835953066,5.993850256095648,0.46748546233437854,0.5629767583239481,4.78387368982049
1.6469318352342948,0.13833177414107964,5.309957496528351,0.6270939292525103,0.5671662894138864,4.958380590188941
1.7589715352819355,0.16349141378020265,0.5966520500760666,5.235750297776792,0.1372764321050491,3.668163707596946
1.8557076099808607,0.15532942045282092,5.822693102834571,0.6164389369589359,0.5208738254824428,4.8361530181199965
1.841792270742613,0.14760416855514757,0.5614116188040373,6.375377817705744,0.14477926222822374,4.4272241090936495
1.8876417723657897,0.13867539497722917,6.264913519770088,0.5158660066927263,0.6565260965232056,4.3996719108011995
1.6462566253665813,0.1341736819142252,5.686648861954412,0.6461371701885188,0.5502134749177491,4.523345754941726
1.8799965908785272,0.16389365930004168,0.6630310110403369,6.335891435724493,0.1592232806098615,5.005053613273296
1.5206472381456164,0.1567348198966933,0.6198489320082072,5.592614174139746,0.1421219871244619,4.312731913747964
1.7698343478294505,0.15921044071688853,0.5595327838140522,6.3435135223430725,0.14499128721431853,4.816410607864805
1.8806771933397695,0.1620743581757506,6.124580468391659,0.46766333052738596,0.6026914147021232,5.101264145022824
1.7236535626203906,0.16775846209701656,0.6579944071295453,5.456287046013222,0.1491248160998454,4.717373202812892
1.8408029135789679,0.183417006776789,5.609339223077245,0.45799194610435495,0.5478418971706605,5.152935114891158
1.6911138257106149,0.1554563891259149,0.5334307570948728,6.31461664377433,0.15234652417766523,4.407216280067856
1.6616732634577873,0.1884185874327378,6.0287661705607265,0.5773953136026415,0.5383921511107355,4.167951842600365
1.7378335112592291,0.17067419579237908,0.6580301931665119,5.1022067571322465,0.14624529623742577,4.20601899855025
1.8126485727625554,0.17640591989216592,5.929237674699968,0.5605297701223798,0.46062677595395196,4.511610977018324
1.688271513446009,0.16710034659655343,0.7396295475394816,6.416469035890473,0.1857533189672767,4.628033564468388
1.7592830632301648,0.14364580253527812,6.467449282145058,0.7056025182491668,0.5308486669225648,3.9897352920696507
1.8849543501749948,0.17172041455641435,5.9390051543080675,0.5224771415238618,0.5216804465376313,4.2593807749160515
1.9305171390211018,0.13479717601870694,0.5373983171412017,6.200417610998196,0.1617328853640767,4.091469668357529
1.7459349043843184,0.1511360246157628,0.5242075798514181,6.255771800224314,0.173698086056798,4.464466123109305
1.8951625812618518,0.16225718565104466,0.6040715830710248,5.528045345915336,0.1335128139623991,4.741832539758005
1.9301025488094763,0.15763114458859556,5.7332017141541485,0.57139674951797,0.4964839675237405,4.693707071281342
1.6854412855178578,0.13243102345484437,5.753804751466007,0.6212618503076711,0.4158339407492229,4.630878061758508
1.644347889820614,0.18148507387422888,0.6080827278464259,6.07308960352498,0.14677915796215243,4.152291708470708
1.601564995652816,0.1766405853683811,0.666318268283,6.147201509677434,0.15652099475509348,4.638280925723465
1.6159655629738192,0.15048822061818914,5.593306273423259,0.6319434245451476,0.6085030455095698,4.373995138062203
2.1228627236138298,0.1498912889272497,0.528573185190179,5.621865848645818,0.13863259023793809,4.891416277099563
1.6206640425847296,0.14613569049906533,0.6178083420785812,6.149780246700517,0.1493719417949903,3.9638096430409133
1.7601162327008648,0.16617287343171383,0.5179151679618131,6.8245715766970125,0.12980173052041039,4.328318024267429
1.6828456718434104,0.1656919618318405,5.943295935824816,0.5215738353988092,0.5119677116871393,4.324604882413437
1.799662756184972,0.14379204738767704,0.5739455063033635,5.299756087791069,0.1434666919752159,3.9786400343520625
1.7085148263780334,0.1495971885276253,5.091918554011113,0.488616204429593,0.5597416592231671,4.432222911255627
1.8613809641139407,0.14209212851437072,5.412912980571141,0.5658989157200401,0.5512551824069988,4.230027153995268
