sigma_COD,sigma_NH4,sigma_NOx,sigma_TKN,sigma_Alkalinity,sigma_TSS
7.667500453792294,0.8757073794769571,3.029218585719039,1.4707785770992539,0.8033059351388625,8.600913677401506
7.626826497503233,0.874564746461923,3.031369395631195,1.5278425128884243,0.7676886074659417,8.6399420909915
7.666905448771726,0.8758408357644596,3.0292438727468407,1.470844322288877,0.8031682920615815,8.600941898956671
7.601771083337772,0.8608973034072243,3.0199631293522877,1.5078908765001546,0.798631293090143,8.618022594832414
7.690764985237428,0.8419769945824845,3.025858268387136,1.484465065440627,0.781501107495505,8.639061540930793
7.248952517295841,0.8797241305620281,3.007488450856511,1.5521565362807344,0.7765994951288692,8.714029970602356
7.494797209906059,0.8501585172329044,2.9784630072755554,1.4831239621298158,0.773983771749274,8.742518395938651
7.3780912768660825,0.8837007762343847,3.0229045851942944,1.4647924494941702,0.7875547575691567,8.502487122272305
7.548645356586034,0.8788247907995977,3.001782619366812,1.469238318134823,0.7939194650877865,8.706509854494604
7.370330616911448,0.8834724997531078,2.9294742726654954,1.5180385034370427,0.7840084856394283,8.400621526839238
7.447146536327538,0.839732240407945,3.144869278913614,1.4934607533228172,0.782089498234368,8.684752431526647
7.4472930442529695,0.8397543522614705,3.144912831057194,1.4934335621874233,0.7820389348443545,8.68492031909336
7.412275867313633,0.8688762894249755,2.9336585516974147,1.5494108623604599,0.8124494183325831,8.828099322366898
7.452373044892405,0.8875471049605285,2.987994047966281,1.5189672780458667,0.7728283761997123,8.53392094691121
7.426370984017505,0.8607169525498217,3.0081733786349765,1.5029217947793718,0.8117099497827313,8.933466055790053
7.525719694209327,0.8637553676522097,2.9916290271375723,1.5436246800915006,0.7852311608018677,8.724165936015526
7.611366257394226,0.9040099722499675,3.0706270103820064,1.4421967066907593,0.7971307255341775,8.556880584435909
7.492645776370705,0.8518858853556106,2.8514290819978645,1.471377489831517,0.8064117602319409,8.852286985048675
7.446463669209921,0.8394592504352176,3.146437892621186,1.4935522495442266,0.7819082212700138,8.680581459909058
7.430626794615152,0.8537589508810313,3.0600029017500145,1.5172402315024736,0.7982567898420961,8.666172686233311
7.520762702840528,0.8591679705262666,3.040999046918684,1.4928081791227321,0.7702580662796308,8.603341046459404
7.454365244336345,0.8391081588587734,3.1470786894171976,1.493535526283029,0.7818912985646791,8.68209272299299
7.575918973529731,0.8561676103403292,3.0626819173173425,1.4896303696210975,0.7454325198945747,8.694266988681045
7.819244560332677,0.8658087602074537,3.1154148813845772,1.4483315075202656,0.8143395446830117,8.668188332174664
7.30848104505014,0.845148225230722,3.038479428675797,1.4985779147750995,0.7923447251293082,8.530243765236314
7.606256256032732,0.9046437930765681,3.0987704733680586,1.467862389183271,0.7934063378006311,8.665884852010757
7.454754285061203,0.839675399578794,3.1489269582767947,1.4933001326128195,0.7821975658688981,8.68174451049969
7.4645296745424465,0.8397106457988908,3.1472916758282343,1.4946751759712171,0.7817713262109645,8.681580041718522
7.615643579724356,0.8904474775135925,3.0057319960632007,1.4446615669688971,0.7688148993571329,8.655832467476184
7.60624254724143,0.8429138287500597,2.9570284140164746,1.4916515533837256,0.7922850136774727,8.646087674841104
7.466330297154654,0.8577624855630324,2.943835094271142,1.472795497841404,0.7763149898231714,8.714382390675953
7.71074874227102,0.8740918377811129,2.918340053894588,1.4876587412453268,0.7900957276656688,8.549914846833065
7.622153004380611,0.8612491126923978,3.0184292710315366,1.5082694256132025,0.7983499524217905,8.577281774763579
7.535627693665384,0.8721945917603054,3.0597123698752693,1.5036496217276007,0.7908529874069838,8.62116289916643
7.449861745506121,0.8395359549102904,3.1450163357682968,1.4934429864100567,0.7822857516698811,8.681508759280824
7.578494634311536,0.8702525527772168,2.9769502834345,1.5517355477283872,0.8322190947163964,8.692382534391761
7.630347968363577,0.8649968590470763,3.056319939924318,1.5113758708333702,0.7861525223900627,8.74485816664734
7.458089846080971,0.8397260859382714,3.1463963874406407,1.4941091228869507,0.7819647057240723,8.681464040269987
7.3113177346829605,0.8476705674560819,3.1158687456334033,1.4793238721361162,0.7814701101317637,8.682372263722074
7.244357622819654,0.8467632449637241,2.9645357618004105,1.4905046528296546,0.7752793965256713,8.527174735544335
7.738785539474089,0.8843265481914069,3.106061489333446,1.5110593933232974,0.7836847148649375,8.626979225145757
7.465898195917981,0.8398550588603879,3.147373420408851,1.4939083932033064,0.7821076565396712,8.680194273726139
7.4246057302032495,0.8794015487715598,2.98390534516402,1.4901372874072623,0.8212926312199959,8.67898807199833
7.457871702710328,0.8396408078409286,3.147164213790648,1.4934816191470746,0.7819676465330285,8.680939483672708
7.455503102449172,0.8396936530491251,3.149050622207018,1.4934912601065202,0.7821950215020251,8.682016185462592
7.494918461675848,0.7560918738120003,2.9924485077581333,1.4514339953526687,0.7802355395327273,8.855692080684781
7.53070529788393,0.859216878089272,3.1349576439798734,1.4633807414110196,0.7773667112793925,8.663053996051673
7.388717975311335,0.8448663466582345,3.1271896233542944,1.4811600694758058,0.7820466159738705,8.733415001797491
7.50826997933955,0.8731323794195472,3.128201106517759,1.4777312321148792,0.7891399948013758,8.689266566956388
7.438180709749256,0.8890367746802748,2.9781163147852365,1.5201473996107198,0.8165802606035037,8.671520721608157
7.596996227724602,0.8581106776882046,3.0077982471842035,1.4571345829058384,0.7743951129069475,8.540817690736857
